Name,Phone_number,Line_name,Car_id,Boarding_station,Alighting_station,Date,Time,Booking_seat,Number_of_passengers,Booking_time,Up/Down,Day
9D054DF070732885,BA2DCEA39D054DF070732885E2EE6806,AEF69E317BDD2FEB,3B5B4F3543AEDC96,67C538EF3854DB47,F22BFC92942DF8D9,2020-02-24,08:20,|5D|,1,2020-02-19 22:49:33,0,24
EFCA53CEB6D29A7A,0D55276FEFCA53CEB6D29A7AAA536BBC,D1066910B3BB3772,88FBC58780452455,43C2742A7E2A34AF,82D977416181506F,2020-02-27,07:20,|3D|,1,2020-02-26 17:01:31,0,27
29F5B6D4A1E600CD,26E53A8829F5B6D4A1E600CD981BBD98,BDD888BD7757683F,0660D0083B078B11,A180556235BC9EFD,82D977416181506F,2020-02-27,07:15,|7D|,1,2020-02-27 06:45:18,0,27
91EE8CE2ED1A3A72,286CE13B91EE8CE2ED1A3A720FD6AEBE,CDBAF370B9F0644B,A82DCC5AB6F8AA30,D6A0F793FDFC356E,A6F32F2AB602223E,2020-02-14,16:28,|3D|,1,2020-02-03 12:59:49,1,14
E67F6E5E0DC508AB,211B2B616DFF3A3AA34676BACE86E54C,9D5BFEC88C8B18B4,B9A8B5BC98C80986,82D977416181506F,BE69BDBB68302393,2020-02-24,17:10,|3D|,1,2020-02-24 14:20:28,1,24
B2C50962F35219CB,4729248EB2C50962F35219CBD44FF6DE,571CE775641F785C,67BC5619802C6E85,96FC21D91B0105C9,30662F97078EA4D1,2020-02-25,07:40,|1B|,1,2020-02-21 13:02:31,0,25
733CDB3CE57BE1B5,7CBBB2E9733CDB3CE57BE1B5B064D68A,A484C800188EFA91,8229F12044F78D0D,82D977416181506F,78FDDACB11F2A2FC,2020-02-26,17:10,|C|,1,2020-02-26 15:39:00,1,26
F089A9FB7AE06FDC,4F3A218CF089A9FB7AE06FDC3508B099,5033083AEFCBFE61,2F6904466B0ADFC0,01AE02DD8366C4A1,D6A0F793FDFC356E,2020-02-20,07:15,|7E|,1,2020-02-15 18:36:12,0,20
531A7E72453A0AEC,26BDA5EDFB25EC9A1BAF3F9D92B7E288,A484C800188EFA91,8229F12044F78D0D,82D977416181506F,3D8ACFA4469C896B,2020-02-25,17:10,|4B|,1,2020-02-24 20:09:20,1,25
D5E34957853AC541,7945541BD5E34957853AC541834894F6,6F44A9D27A85F1AF,2CD180DD22078E9F,82D977416181506F,E5FA232FE2B2D286,2020-02-24,17:10,|6B|,1,2020-02-24 12:54:32,1,24
D6EAA2C427561B48,9737C89CD6EAA2C427561B48842CC7DE,E23AAB625F1C1F93,87E22D89433B0B36,C75474E4DA689DE9,C73B2C97C355A8DD,2020-02-12,17:15,|3E|,1,2020-01-25 17:11:22,1,12
68084632D79DDD80,6D87363768084632D79DDD80B24ECB3D,56D7DE3FC156DBB3,606DD2F940CDFE4C,9367E6E8C6D3EF94,F22BFC92942DF8D9,2020-02-17,08:25,|7A|,1,2020-02-14 08:49:41,0,17
FAB7EC94E05B76E8,DD11C605FAB7EC94E05B76E88D377F1A,B929E7A58C958751,0D3A8C4DB791F151,098BA1672AC21CEE,D1CA25C1C26DD3D7,2020-02-18,17:20,|9B|,1,2020-02-18 16:52:22,0,18
361B71178B135E81,3BC3AC52361B71178B135E81974CA7A6,E23AAB625F1C1F93,F2F73A4EEDDC10A7,C73B2C97C355A8DD,C75474E4DA689DE9,2020-02-14,07:40,|6B|,1,2020-01-31 16:21:30,0,14
9600DD07AAECB2B4,C29F54F49600DD07AAECB2B4ABB5CF09,BDD888BD7757683F,0660D0083B078B11,954C3334984B5F28,82D977416181506F,2020-02-28,07:15,|1B|,1,2020-02-27 17:05:16,0,28
403E29AE925D1708,D2822F97403E29AE925D17089CD46314,B929E7A58C958751,0D3A8C4DB791F151,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-19,19:10,|1D|,1,2020-02-19 18:49:59,1,19
F0BFA58308D72BEF,6BAF9A32F0BFA58308D72BEFE314C1DC,70E156ECAD52DD7B,4ACD6AE2FAA373B0,82D977416181506F,865888C430FB59E8,2020-02-20,17:10,|6A|,1,2020-02-19 14:42:49,1,20
4165C522EDEA73FE,4BC7814C4165C522EDEA73FE422E67A4,0F6874EDA6FBE306,C70DC119A9CB1A30,922823C47A505516,82D977416181506F,2020-02-28,07:35,|4B|,1,2020-02-25 17:36:14,0,28
822F756564E7CE95,A22670C4822F756564E7CE9533605916,B929E7A58C958751,4486EC31935E8E98,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-17,20:40,|2B|,1,2020-02-17 19:44:20,1,17
4A4F0AE96AA23E06,5D077AFF9A4A05AFE1B7CB63B471FEA5,9D5BFEC88C8B18B4,B9A8B5BC98C80986,82D977416181506F,EEBDD1A0557462F4,2020-02-20,17:10,|2B|,1,2020-02-19 15:37:16,1,20
E5A82C715493170E,C7581F8B2F84CC1DB3AEF766668AE3CE,F590638A43460B54,7C75DBF363DE8A0C,48DE6BB94C48BA3D,82D977416181506F,2020-02-20,07:25,|3E|,1,2020-02-19 08:05:16,0,20
D9CA925FF3976EAC,56278E9CD9CA925FF3976EAC2E9219EC,7FFED8F885B84129,519E9554120EA4B7,F828D3A4B9ECBC8B,8DC32119AFD963B7,2020-02-27,07:20,|6A|,1,2020-02-26 16:58:30,0,27
E67F6E5E0DC508AB,211B2B616DFF3A3AA34676BACE86E54C,9D5BFEC88C8B18B4,B9A8B5BC98C80986,0B1087427766E73B,82D977416181506F,2020-02-24,07:12,|6A|,1,2020-02-22 12:45:19,0,24
0CB9EC8D8110FF35,13BD689A06C8A490BD5D8175268E763F,9D5BFEC88C8B18B4,B9A8B5BC98C80986,0B1087427766E73B,82D977416181506F,2020-02-24,07:12,|5E|,1,2020-02-24 06:39:12,0,24
05A02DA1198B770E,B9FC7A4E1B32AB0B868DCDC0CF5A2AAD,7FFED8F885B84129,519E9554120EA4B7,F828D3A4B9ECBC8B,8DC32119AFD963B7,2020-02-18,07:20,|11A|,1,2020-02-17 16:31:45,0,18
90A291B89A80F980,03D3D7CAB0CBDEF805190C79FB54DEDE,B929E7A58C958751,CC454F94DD64A721,098BA1672AC21CEE,D1CA25C1C26DD3D7,2020-02-19,05:10,|1B|,1,2020-02-17 04:39:28,0,19
B19A4485F99AD60E,075A9FC5B19A4485F99AD60E03EE3095,7FFED8F885B84129,519E9554120EA4B7,2750F3C6EF948092,D6A0F793FDFC356E,2020-02-27,07:20,|11D|,1,2020-02-26 10:44:28,0,27
CA7122A270054FB9,B7909734CA7122A270054FB97ECA2EC3,B929E7A58C958751,356731300B8BD75D,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-21,08:40,|3B|,1,2020-02-21 08:09:12,1,21
47DA481CF9D76E42,FF3D536247DA481CF9D76E42AAD1791D,B929E7A58C958751,0D3A8C4DB791F151,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-11,19:10,|5D|,1,2020-02-11 18:19:43,1,11
A4D60A3D0CC28A8A,71F6E11CA4D60A3D0CC28A8A76C6EB53,452EFA42494BCEFA,02B80B0D667E6B2E,B599E3CC24D2F276,82D977416181506F,2020-02-26,07:25,|7D|,1,2020-02-25 16:55:32,0,26
E3D813055F1F12A7,CD3830A0E3D813055F1F12A7421DE3A0,571CE775641F785C,67BC5619802C6E85,A6985A9E717D85E6,548CBC81781E2AF3,2020-02-26,16:28,|3A|,1,2020-02-26 07:49:23,1,26
457C9DA6E85ACFF3,20E64D22457C9DA6E85ACFF32A137122,0F6874EDA6FBE306,C70DC119A9CB1A30,82D977416181506F,922823C47A505516,2020-02-28,17:10,|2A|,1,2020-02-28 16:06:15,1,28
281B921FB721A7DA,EBCF8E7D281B921FB721A7DA621356EE,B929E7A58C958751,0D3A8C4DB791F151,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-27,17:30,|8B|,1,2020-02-27 17:07:12,1,27
ED30FEF3A092ED51,D178270DED30FEF3A092ED516309DCA6,B929E7A58C958751,CC454F94DD64A721,098BA1672AC21CEE,D1CA25C1C26DD3D7,2020-02-24,09:10,|8D|,1,2020-02-23 11:35:58,0,24
E6D7B393900D80CB,CEE81BDAE6D7B393900D80CBF0305FEF,A7725DA7CFB7A115,7A07DFDED6DFF79F,B419ECAB178F9D0C,82D977416181506F,2020-02-21,07:05,|5A|,1,2020-02-20 10:02:42,0,21
DD786F4DED7C3EA8,483535EDDD786F4DED7C3EA82824CF67,B929E7A58C958751,CC454F94DD64A721,098BA1672AC21CEE,D1CA25C1C26DD3D7,2020-02-21,06:40,|2B|,1,2020-02-20 06:40:57,0,21
F9962E70496F5676,CC51CAC0F9962E70496F5676F84745E8,B929E7A58C958751,CC454F94DD64A721,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-20,07:40,|5E|,1,2020-02-19 18:43:24,1,20
72A7AC2B25969584,B87D4B4F72A7AC2B25969584EF6F80EE,B929E7A58C958751,4486EC31935E8E98,D1CA25C1C26DD3D7,098BA1672AC21CEE,2020-02-25,18:50,|9D|,1,2020-02-25 18:43:54,1,25
7C414071219411A7,0F0A21553A8D76563D11E65693E4DA38,F87F06166E3D11FD,E08702F92DFD3237,682F0A2F668C1C06,82D977416181506F,2020-02-24,07:05,|5B|,1,2020-02-19 11:59:35,0,24
92EFDB84822CE288,082FA80992EFDB84822CE288B65038C6,1CFF69F65E39CD80,A4597461B78F76DA,50AA61D8A431178D,82D977416181506F,2020-02-21,07:10,|3A|,1,2020-02-20 16:55:52,0,21
7C414071219411A7,0F0A21553A8D76563D11E65693E4DA38,F87F06166E3D11FD,E08702F92DFD3237,82D977416181506F,682F0A2F668C1C06,2020-02-28,17:10,|3A|,1,2020-02-26 07:32:36,1,28
A1EBD3FB991FE179,DA04CC12A1EBD3FB991FE179BC834422,0CF8BFD3F799BD85,1EF837A89368FF67,DDFA28F195237BC2,0339B63F855A5B23,2020-02-20,08:05,|2D|,1,2020-02-19 18:54:17,0,20
035985EEC14A14C1,777ACD05035985EEC14A14C151A2794B,0F6874EDA6FBE306,C70DC119A9CB1A30,82D977416181506F,922823C47A505516,2020-02-26,17:10,|11D|,1,2020-02-26 16:18:45,1,26
DCD5063BE2BCF64A,17449CC0905483931D3854B9A2742581,BDD888BD7757683F,0660D0083B078B11,82D977416181506F,8593371517D90FA0,2020-02-27,17:10,|3E|,1,2020-02-27 07:33:32,1,27
D6D396D56D851CC5,E8A7464FD6D396D56D851CC5BD4DF327,A484C800188EFA91,8229F12044F78D0D,82D977416181506F,55F24CBD4F43D565,2020-02-26,17:10,|9E|,1,2020-02-26 15:21:25,1,26
